WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
VIEUX-MANOIR,49.56036571,1.296745753,2300,9936,France,Haute-Normandie,FRD2,FR,1656
YAINVILLE,49.45579096,0.8245336483,2500,10800,France,Haute-Normandie,FRD2,FR,1800
BOURDAINVILLE,49.68039629,0.9458224854,8150,35208,France,Haute-Normandie,FRD2,FR,5868
YPORT,49.7396641,0.3109747907,4000,17280,France,Haute-Normandie,FRD2,France,2880
YVETOT,49.60400168,0.7588797003,22000,95040,France,Haute-Normandie,FRD2,FR,15840
ANNET SUR MARNE,48.92398692,2.723821505,3000,12960,France,Ile-de-France,FR10,FR,2160
BARBIZON,48.44850874,2.590590603,3800,16416,France,Ile-de-France,FR10,FR,2736
CHARTRETTES,48.49036347,2.679831394,8933,38590.56,France,Ile-de-France,FR10,FR,6431.76
BOISSISE LE ROI,48.53356839,2.56566732,8000,34560,France,Ile-de-France,FR10,FR,5760
BOURRON MARLOTTE,48.33032434,2.711986243,3300,14256,France,Ile-de-France,FR10,FR,2376
MOUSSEAUX-LES-BRAY,48.4194033,3.215342249,5000,21600,France,Ile-de-France,FR10,FR,3600
CHAMPAGNE SUR SEINE,48.41499106,2.78745979,12000,51840,France,Ile-de-France,FR10,FR,8640
CHANGIS-SUR-MARNE,48.95482544,3.009640145,2850,12312,France,Ile-de-France,FR10,FR,2052
LA CHAPELLE LA REINE,48.30925317,2.564819598,4000,17280,France,Ile-de-France,FR10,FR,2880
CHATEAU LANDON,48.13997235,2.699324116,3000,12960,France,Centre — Val de Loire,FRB0,FR,2160
LE CHATELET EN BRIE,48.49938545,2.792884379,7000,30240,France,Ile-de-France,FR10,FR,5040
CHAUMES EN BRIE,48.66128384,2.839399772,2300,9936,France,Ile-de-France,FR10,FR,1656
CHESSY- DISNEY,48.86668042,2.768877742,17500,75600,France,Ile-de-France,FR10,FR,12600
CLAYE,48.94069994,2.699597837,19333,83518.56,France,Ile-de-France,FR10,FR,13919.76
COMPANS,48.98409047,2.669644992,3000,12960,France,Ile-de-France,FR10,FR,2160
CONGIS SUR THEROUANNE,49.0076422,2.970271058,3000,12960,France,Ile-de-France,FR10,FR,2160
COUBERT,48.66570021,2.696221049,3550,15336,France,Ile-de-France,FR10,FR,2556
COULOMMIERS,48.82077097,3.075588173,40000,172800,France,Ile-de-France,FR10,FR,28800
COUILLY PONT AUX DAMES,48.87331944,2.86409028,13000,56160,France,Ile-de-France,FR10,FR,9360
CUISY,49.01534484,2.768653696,2300,9936,France,Ile-de-France,FR10,FR,1656
DAMMARTIN EN GOELE,49.06645084,2.691343563,7250,31320,France,Ile-de-France,FR10,FR,5220
DONNEMARIE-DONTILLY,48.47572999,3.143363636,2833,12238.56,France,Ile-de-France,FR10,FR,2039.76
ESBLY,48.91396741,2.805397199,5233,22606.56,France,Ile-de-France,FR10,FR,3767.76
EVRY-GREGY-SUR-YERRE,48.66080723,2.626621675,3000,12960,France,Ile-de-France,FR10,FR,2160
LA FERTE GAUCHER 77,48.78679149,3.292588147,9633,41614.56,France,Ile-de-France,FR10,FR,6935.76
SEPT-SORTS,48.94769053,3.108689359,23950,103464,France,Ile-de-France,FR10,FR,17244
FONTAINEBLEAU-AVON,48.4235153,2.744185756,60000,259200,France,Ile-de-France,FR10,FR,43200
FONTENAY TRESIGNY,48.69830202,2.857778761,10450,45144,France,Ile-de-France,FR10,FR,7524
GOUAIX,48.47450567,3.298546058,2000,8640,France,Ile-de-France,FR10,FR,1440
PRESLES-EN-BRIE,48.69771561,2.756540152,40000,172800,France,Ile-de-France,FR10,FR,28800
GRISY SUISNES,48.68973876,2.664440827,2500,10800,France,Ile-de-France,FR10,FR,1800
GUIGNES,48.64141183,2.791385756,4520,19526.4,France,Ile-de-France,FR10,FR,3254.4
HERICY,48.46030481,2.772343652,9500,41040,France,Ile-de-France,FR10,FR,6840
LA HOUSSAYE EN BRIE,48.73676975,2.872848941,4833,20878.56,France,Ile-de-France,FR10,FR,3479.76
JOUY SUR MORIN - LE BOURG,48.79442463,3.26679406,2000,8640,France,Ile-de-France,FR10,FR,1440
JUILLY,49.00697361,2.70336979,3100,13392,France,Ile-de-France,FR10,FR,2232
LAGNY-SUR-MARNE ST THIBAULT-DES-VIGNES,48.87234986,2.673898321,350000,1512000,France,Ile-de-France,FR10,FR,252000
MARY SUR MARNE,49.0185431,3.015270896,8600,37152,France,Ile-de-France,FR10,FR,6192
LONGPERRIER,49.04665992,2.648646379,10000,43200,France,Ile-de-France,FR10,FR,7200
LONGUEVILLE,48.51057373,3.241846731,4117,17785.44,France,Ile-de-France,FR10,FR,2964.24
LORREZ LE BOCAGE PREAUX,48.2369467,2.894405215,2500,10800,France,Ile-de-France,FR10,FR,1800
MEAUX,48.94869896,2.874228627,115833,500398.56,France,Ile-de-France,FR10,FR,83399.76
DAMMARIE-LES-LYS,48.51575606,2.612353411,79667,344161.44,France,Ile-de-France,FR10,FR,57360.24
BOISSETTES,48.52695087,2.627655904,77000,332640,France,Ile-de-France,FR10,FR,55440
LE MESNIL-AMELOT,49.01409327,2.594991902,20000,86400,France,Ile-de-France,FR10,FR,14400
MESSY-GRESSY,48.96842227,2.6884564,2800,12096,France,Ile-de-France,FR10,FR,2016
MITRY-MORY,48.96724915,2.641889712,24000,103680,France,Ile-de-France,FR10,FR,17280
MONCOURT FROMONVILLE,48.31177855,2.718400009,3000,12960,France,Ile-de-France,FR10,FR,2160
GRANDE PAROISSE,48.38877316,2.928936515,28500,123120,France,Ile-de-France,FR10,FR,20520
MONTEREAU ZI CONFLUENT,48.39280384,2.972739577,20000,86400,France,Ile-de-France,FR10,FR,14400
MONTHYON,49.00207037,2.8387018,3000,12960,France,Ile-de-France,FR10,FR,2160
MONTIGNY SUR LOING,48.34316326,2.774240369,2500,10800,France,Ile-de-France,FR10,FR,1800
MONTRY,48.88993491,2.83280316,6100,26352,France,Ile-de-France,FR10,FR,4392
MORMANT,48.61209804,2.875783363,6000,25920,France,Ile-de-France,FR10,FR,4320
MOUSSY LE NEUF,49.06019137,2.613199255,4000,17280,France,Ile-de-France,FR10,FR,2880
NANGIS,48.5611323,3.007643336,15000,64800,France,Ile-de-France,FR10,FR,10800
NEMOURS,48.27979346,2.68983205,35000,151200,France,Ile-de-France,FR10,FR,25200
CHAUCONIN-NEUFMONTIERS NOUV,48.9605448,2.845836214,2600,11232,France,Ile-de-France,FR10,FR,1872
OISSERY ST PATHUS,49.06988852,2.833961256,9000,38880,France,Ile-de-France,FR10,FR,6480
LES-ORMES-SUR-VOULZIE,48.46387928,3.239859649,3500,15120,France,Ile-de-France,FR10,FR,2520
OTHIS,49.08203531,2.681874413,12000,51840,France,Ile-de-France,FR10,FR,8640
PERTHES EN GATINAIS,48.47288063,2.521075662,4500,19440,France,Ile-de-France,FR10,FR,3240
POMMEUSE,48.80978676,2.998815354,8500,36720,France,Ile-de-France,FR10,FR,6120
PROVINS,48.54305419,3.284007089,23333,100798.56,France,Ile-de-France,FR10,FR,16799.76
MAREUIL LES MEAUX,48.90963873,2.85374973,9900,42768,France,Ile-de-France,FR10,FR,7128
REBAIS,48.8404016,3.221877197,3000,12960,France,Ile-de-France,FR10,FR,2160
ROZAY EN BRIE,48.68011933,2.954741936,3000,12960,France,Ile-de-France,FR10,FR,2160
SAACY-SUR-MARNE,48.95397565,3.199968503,6500,28080,France,Ile-de-France,FR10,FR,4680
SAINT FARGEAU PONTHIERRY,48.53476845,2.549714428,24000,103680,France,Ile-de-France,FR10,FR,17280
SAINT MARD,49.03148528,2.706908289,4000,17280,France,Ile-de-France,FR10,FR,2880
SAINT-SIMEON BOURG,48.80059954,3.210081305,2165,9352.8,France,Ile-de-France,FR10,FR,1558.8
SAINT-SOUPPLETS,49.04757273,2.822227643,5900,25488,France,Ile-de-France,FR10,FR,4248
SOUPPES SUR LOING,48.19445782,2.72195965,7000,30240,France,Centre — Val de Loire,FRB0,FR,5040
PAMAVAL,48.45877282,2.842886514,3100,13392,France,Ile-de-France,FR10,FR,2232
VARREDDES,48.99720227,2.92753061,5000,21600,France,Ile-de-France,FR10,FR,3600
VENEUX LES SABLONS,48.38044173,2.807249899,18000,77760,France,Ile-de-France,FR10,FR,12960
VERNEUIL L'ETANG,48.64013418,2.830873286,4066,17565.12,France,Ile-de-France,FR10,FR,2927.52
VERNOU LA CELLE SUR SEINE,48.38850347,2.837733939,3000,12960,France,Ile-de-France,FR10,FR,2160
VILLENEUVE-LE-COMTE,48.80838362,2.832696965,2700,11664,France,Ile-de-France,FR10,FR,1944
VILLEPARISIS,48.95235258,2.625511803,32000,138240,France,Ile-de-France,FR10,FR,23040
VILLEVAUDE,48.89803703,2.668445173,2000,8640,France,Ile-de-France,FR10,FR,1440
VOULX,48.28410627,2.957414243,3000,12960,France,Ile-de-France,FR10,FR,2160
ABLIS LES VIGNES,48.5249327,1.823505476,6750,29160,France,Centre — Val de Loire,FRB0,FR,4860
AUBERGENVILLE,48.98187899,1.842935271,17200,74304,France,Ile-de-France,FR10,FR,12384
AUFFARGIS-BOURG,48.70111467,1.895261731,2000,8640,France,Ile-de-France,FR10,FR,1440
AULNAY-SUR-MAULDRE,48.92383534,1.846628128,8250,35640,France,Ile-de-France,FR10,FR,5940
BAZAINVILLE,48.79498226,1.65688712,1500,6480,France,Ile-de-France,FR10,FR,1080
BEYNES LES PLANTINS,48.86818839,1.873804496,11667,50401.44,France,Ile-de-France,FR10,FR,8400.24
BONNELLES,48.61059976,2.02059508,3500,15120,France,Ile-de-France,FR10,FR,2520
FRENEUSE,49.04201158,1.590209586,15000,64800,France,Ile-de-France,FR10,FR,10800
BOURDONNE,48.75927416,1.661125603,2000,8640,France,Ile-de-France,FR10,FR,1440
BULLION,48.61068775,1.984915059,2900,12528,France,Ile-de-France,FR10,FR,2088
CERNAY LA VILLE,48.6741661,1.96875576,2000,8640,France,Ile-de-France,FR10,FR,1440
DAMPIERRE-EN-YVELINES 2,48.70740375,1.992985122,2000,8640,France,Ile-de-France,FR10,FR,1440
ELANCOURT,48.78923121,1.950337121,40000,172800,France,Ile-de-France,FR10,FR,28800
MEZIERES-SUR-SEINE,48.96287917,1.774424865,10833,46798.56,France,Ile-de-France,FR10,FR,7799.76
GUITRANCOURT,49.00383438,1.775303951,2000,8640,France,Ile-de-France,FR10,FR,1440
GALLUIS,48.80418073,1.792288524,2000,8640,France,Ile-de-France,FR10,FR,1440
GAMBAIS - BOURG,48.77875841,1.662789742,1533,6622.56,France,Ile-de-France,FR10,FR,1103.76
GARGENVILLE,48.97316962,1.799523436,15333,66238.56,France,Ile-de-France,FR10,FR,11039.76
HOUDAN,48.79845214,1.587262213,10000,43200,France,Centre — Val de Loire,FRB0,FR,7200
JUZIERS,48.98934943,1.848248639,4000,17280,France,Ile-de-France,FR10,FR,2880
LEVIS-SAINT-NOM,48.72060954,1.92804768,10000,43200,France,Ile-de-France,FR10,FR,7200
LIMAY,48.97531708,1.750032421,54000,233280,France,Ile-de-France,FR10,FR,38880
LIMETZ VILLEZ,49.05812807,1.530259762,3600,15552,France,Haute-Normandie,FRD2,FR,2592
ROSNY-SUR-SEINE,49.0026131,1.653733601,141450,611064,France,Ile-de-France,FR10,FR,101844
MAUREPAS,48.77852385,1.921631891,46667,201601.44,France,Ile-de-France,FR10,FR,33600.24
MERE,48.80775463,1.819604466,2000,8640,France,Ile-de-France,FR10,FR,1440
LE MESNIL SAINT DENIS,48.75441453,1.970163449,18000,77760,France,Ile-de-France,FR10,FR,12960
MONTFORT L'AMAURY,48.77630787,1.824044763,4000,17280,France,Ile-de-France,FR10,FR,2880
LES MUREAUX,48.99419525,1.893978119,120500,520560,France,Ile-de-France,FR10,FR,86760
VILLIERS SAINT FREDERIC,48.81240737,1.87299363,25000,108000,France,Ile-de-France,FR10,FR,18000
NEAUPHLETTE,48.92885965,1.527086974,5000,21600,France,Ile-de-France,FR10,FR,3600
NEZEL,48.95128246,1.832582713,6400,27648,France,Ile-de-France,FR10,FR,4608
ORGERUS,48.83947948,1.709986603,6400,27648,France,Ile-de-France,FR10,FR,4608
MORAINVILLIERS,48.93727583,1.946721941,10800,46656,France,Ile-de-France,FR10,FR,7776
LE PERRAY EN YVELINES,48.69366336,1.867115961,14033,60622.56,France,Ile-de-France,FR10,FR,10103.76
PLAISIR,48.8348615,1.930248722,50000,216000,France,Ile-de-France,FR10,FR,36000
BOISSY SANS AVOIR,48.82788224,1.803100957,10300,44496,France,Ile-de-France,FR10,FR,7416
GAZERAN LA GUEVILLE,48.63904221,1.793833314,40000,172800,France,Ile-de-France,FR10,FR,28800
SAINT ARNOULT EN YVELINES,48.57244128,1.95427364,13000,56160,France,Ile-de-France,FR10,FR,9360
SAINT GERMAIN DE LA GRANGE,48.83886641,1.900762689,4300,18576,France,Ile-de-France,FR10,FR,3096
SAINT-LEGER-EN-YVELINES,48.72202478,1.754217439,2000,8640,France,Ile-de-France,FR10,FR,1440
SEPTEUIL-NOUVELLE,48.8951328,1.675064817,3000,12960,France,Ile-de-France,FR10,FR,2160
THIVERVAL GRIGNON,48.85081485,1.952353827,9000,38880,France,Ile-de-France,FR10,FR,6480
THOIRY-78,48.88570253,1.790206846,5067,21889.44,France,Ile-de-France,FR10,FR,3648.24
VERNEUIL,48.98929051,1.97351657,45000,194400,France,Ile-de-France,FR10,FR,32400
CARRE DE REUNION,48.82012157,2.078427864,340000,1468800,France,Ile-de-France,FR10,FR,244800
VAL DE GALLY,48.84394594,2.005336192,45000,194400,France,Ile-de-France,FR10,FR,32400
AILLANT-SUR-THOLON,47.87810537,3.346992564,3000,12960,France,Bourgogne,FRC1,FR,2160
AUXERRE - APPOIGNY,47.86148018,3.548159068,83000,358560,France,Bourgogne,FRC1,FR,59760
AVALLON-MOULIN-MATHEY,47.48202997,3.900450186,10000,43200,France,Bourgogne,FRC1,FR,7200
BRIENON-SUR-ARMANCON,47.98587452,3.606846768,4000,17280,France,Bourgogne,FRC1,FR,2880
CEZY - SAINT AUBIN,47.99689584,3.34511553,3500,15120,France,Bourgogne,FRC1,FR,2520
CHABLIS,47.82001404,3.799167863,25000,108000,France,Bourgogne,FRC1,FR,18000
CHAMPIGNY,48.33136182,3.109400221,6000,25920,France,Ile-de-France,FR10,FR,4320
CHEMILLY-SUR-YONNE,47.89980189,3.552047774,1950,8424,France,Bourgogne,FRC1,FR,1404
CHEROY,48.20596044,2.995625236,2500,10800,France,Ile-de-France,FR10,FR,1800
CHEVANNES,47.76105274,3.496026601,2500,10800,France,Bourgogne,FRC1,FR,1800
JOIGNY,47.97140414,3.387405273,18000,77760,France,Bourgogne,FRC1,FR,12960
MALIGNY,47.8780068,3.75797879,3500,15120,France,Bourgogne,FRC1,FR,2520
MIGENNES,47.95943492,3.503750405,26000,112320,France,Bourgogne,FRC1,FR,18720
PONT SUR YONNE,48.29526254,3.205854737,4200,18144,France,Ile-de-France,FR10,FR,3024
SAINT-BRIS-LE-VINEUX-NOUVELLE,47.74090464,3.638201939,5500,23760,France,Bourgogne,FRC1,FR,3960
SAINT-FARGEAU (NOUVELLE),47.64568698,3.067796029,2200,9504,France,Bourgogne,FRC1,FR,1584
SAINT-GEORGES-SUR-BAULCHES,47.81203558,3.525990631,4000,17280,France,Bourgogne,FRC1,FR,2880
ST JULIEN DU SAULT,48.02927188,3.307144496,3500,15120,France,Bourgogne,FRC1,FR,2520
SENS ST DENIS,48.22103669,3.266762301,64500,278640,France,Bourgogne,FRC1,FR,46440
TONNERRE-NOUVELLE,47.86425938,3.965630797,9850,42552,France,Bourgogne,FRC1,FR,7092
TOUCY-NOUVELLE,47.74029073,3.284809313,3000,12960,France,Bourgogne,FRC1,FR,2160
VILLENEUVE-LA-GUYARD-NOUVELLE,48.34366048,3.075132366,2500,10800,France,Ile-de-France,FR10,FR,1800
VILLENEUVE SUR YONNE,48.09139287,3.292166101,7000,30240,France,Bourgogne,FRC1,FR,5040
VINNEUF,48.33825203,3.14441967,4200,18144,France,Ile-de-France,FR10,FR,3024
ANGERVILLE,48.29917225,1.997040513,6000,25920,France,Ile-de-France,FR10,FR,4320
CHAMPCUEIL,48.51139857,2.47345786,6700,28944,France,Ile-de-France,FR10,FR,4824
CORBEIL-ESSONNES,48.62473211,2.466863256,96000,414720,France,Ile-de-France,FR10,FR,69120
LE COUDRAY MONTCEAUX,48.56949853,2.514811587,6000,25920,France,Ile-de-France,FR10,FR,4320
ETAMPES MORIGNY-CHAMPIGNY,48.4462037,2.173714334,55000,237600,France,Ile-de-France,FR10,FR,39600
ETRECHY,48.48805779,2.198918674,10000,43200,France,Ile-de-France,FR10,FR,7200
EVRY-COURCOURONNES,48.62654091,2.465026552,250000,1080000,France,Ile-de-France,FR10,FR,180000
BAULNE,48.50042473,2.361781856,15000,64800,France,Ile-de-France,FR10,FR,10800
FONTENAY LES BRIIS 2,48.61427547,2.160276601,3600,15552,France,Ile-de-France,FR10,FR,2592
LARDY 2,48.52475931,2.3010158,12680,54777.6,France,Ile-de-France,FR10,FR,9129.6
BRIIS SOUS FORGES 2,48.61252122,2.119172259,20000,86400,France,Ile-de-France,FR10,FR,14400
MAISSE,48.40213466,2.388579207,6000,25920,France,Ile-de-France,FR10,FR,4320
MAROLLES SAINT VRAIN 2,48.53979473,2.345818493,22000,95040,France,Ile-de-France,FR10,FR,15840
MEREVILLE 2,48.31329271,2.09212698,4000,17280,France,Ile-de-France,FR10,FR,2880
MILLY LA FORÊT,48.41112539,2.463543236,15000,64800,France,Ile-de-France,FR10,FR,10800
DANNEMOIS,48.4574851,2.488064964,3000,12960,France,Ile-de-France,FR10,FR,2160
OLLAINVILLE,48.58805827,2.231627581,66667,288001.44,France,Ile-de-France,FR10,FR,48000.24
PUSSAY,48.34933403,1.983179978,3000,12960,France,Ile-de-France,FR10,FR,2160
SACLAS 2,48.36260737,2.134022602,2000,8640,France,Ile-de-France,FR10,FR,1440
VAL-SAINT-GERMAIN 2,48.57152237,2.076985129,3000,12960,France,Ile-de-France,FR10,FR,2160
BOUTIGNY SUR ESSONNE,48.4382205,2.366269212,7000,30240,France,Ile-de-France,FR10,FR,5040
VERT-LE-GRAND 2,48.56554537,2.368294226,3970,17150.4,France,Ile-de-France,FR10,FR,2858.4
ASNIERES-SUR-OISE,49.13898207,2.356905102,63167,272881.44,France,Picardie,FRE2,FR,45480.24
AUVERS-SUR-OISE,49.06676178,2.160002243,34300,148176,France,Ile-de-France,FR10,FR,24696
BELLOY-EN-FRANCE,49.08451038,2.36667016,2000,8640,France,Ile-de-France,FR10,FR,1440
BRUYERES SUR OISE,49.14772869,2.328603439,5067,21889.44,France,Picardie,FRE2,FR,3648.24
NEUVILLE SUR OISE,49.00425763,2.071033588,408333,1763998.56,France,Ile-de-France,FR10,FR,293999.76
CHAMPAGNE SUR OISE,49.132952,2.243047211,7000,30240,France,Ile-de-France,FR10,FR,5040
L'ISLE-ADAM,49.10462131,2.211059207,23333,100798.56,France,Ile-de-France,FR10,FR,16799.76
MAFFLIERS,49.08175223,2.322558493,2000,8640,France,Ile-de-France,FR10,FR,1440
MAGNY-EN-VEXIN,49.15473464,1.786705815,10000,43200,France,Ile-de-France,FR10,FR,7200
MARINES,49.14725012,1.9664938,5417,23401.44,France,Ile-de-France,FR10,FR,3900.24
BUTRY SUR OISE,49.08816145,2.206175716,6700,28944,France,Ile-de-France,FR10,FR,4824
PERSAN,49.14112933,2.269938909,45617,197065.44,France,Ile-de-France,FR10,FR,32844.24
PRESLES,49.12151223,2.279188159,5000,21600,France,Ile-de-France,FR10,FR,3600
SAINT MARTIN DU TERTRE,49.10109258,2.340258106,5000,21600,France,Ile-de-France,FR10,FR,3600
BONNEUIL-EN-FRANCE,48.96093134,2.421764039,273000,1179360,France,Ile-de-France,FR10,FR,196560
VILLENEUVE-SUR-AISNE,49.4331341,3.959745577,6200,26784,France,Picardie,FRE2,FR,4464
HEUDEBOUVILLE ECOPARC2,49.18650549,1.215434289,14800,63936,France,Haute-Normandie,FRD2,FR,10656
MARE CORBONNE,48.4686151,1.425382915,160000,691200,France,Centre — Val de Loire,FRB0,FR,115200
EPERNON-LOREAU,48.59578741,1.669577686,6000,25920,France,Centre — Val de Loire,FRB0,FR,4320
MAINTENON-PIERRES,48.60070177,1.568941159,9270,40046.4,France,Centre — Val de Loire,FRB0,FR,6674.4
NOGENT-LE-ROI - CHAUDON,48.66764204,1.495709065,12585,54367.2,France,Centre — Val de Loire,FRB0,FR,9061.2
SAINT-GEORGES-SUR-EURE-LA TAYE,48.41542001,1.395968238,9500,41040,France,Centre — Val de Loire,FRB0,FR,6840
BREHAL LITTORAL,48.89024635,-1.553219146,8000,34560,France,Basse-Normandie,FRD1,FR,5760
TOURLAVILLE,49.64899006,-1.593964679,150000,648000,France,Basse-Normandie,FRD1,France,108000
SAINTE-MERE-EGLISE,49.40324989,-1.331673249,3800,16416,France,Basse-Normandie,FRD1,FR,2736
AUNEUIL 2,49.38029269,2.008538471,6600,28512,France,Picardie,FRE2,FR,4752
CHEVRIERES-2,49.33449535,2.680304453,5650,24408,France,Picardie,FRE2,FR,4068
GOUVIEUX,49.19404707,2.401490659,40000,172800,France,Picardie,FRE2,FR,28800
NOYON,49.57173041,2.997899576,33330,143985.6,France,Picardie,FRE2,FR,23997.6
RESSONS SUR MATZ,49.52672507,2.75345731,8000,34560,France,Picardie,FRE2,FR,5760
TRIE CHATEAU,49.28604361,1.816840037,3200,13824,France,Picardie,FRE2,FR,2304
LA CERLANGUE,49.51396854,0.4044344179,2300,9936,France,Haute-Normandie,FRD2,FR,1656
SAINT-AUBIN-LE-CAUF NORD,49.87568762,1.157716889,2100,9072,France,Haute-Normandie,FRD2,FR,1512
SOUILLY,48.95120528,2.682934195,5400,23328,France,Ile-de-France,FR10,FR,3888
ETIGNY,48.14526358,3.29344545,4000,17280,France,Bourgogne,FRC1,FR,2880
SAINT-FLORENTIN,47.9926566,3.723633345,7500,32400,France,Bourgogne,FRC1,FR,5400
STEU HAUTERIVE-HERY-SEIGNELAY,47.91692548,3.60213583,3900,16848,France,Bourgogne,FRC1,FR,2808
FONTAINE-LA-GUYON,48.46486336,1.311491149,2750,11880,France,Centre — Val de Loire,FRB0,FR,1980
ULLY SAINT GEORGES BOURG,49.27886321,2.287765589,4000,17280,France,Picardie,FRE2,FR,2880
AMBRIERES-LES-VALLEES,48.39205238,-0.6194761603,3470,14990.4,France,Pays de la Loire,FRG0,FR,2498.4
ARGENTRE,48.07504934,-0.6491235702,4000,17280,France,Pays de la Loire,FRG0,FR,2880
CHATEAU-GONTIER,47.81482055,-0.6934947658,37500,162000,France,Pays de la Loire,FRG0,FR,27000
COSSE-LE-VIVIEN,47.9336433,-0.9239176263,4250,18360,France,Pays de la Loire,FRG0,FR,3060
CRAON LE VERGER,47.83383102,-0.9523047654,28333,122398.56,France,Pays de la Loire,FRG0,FR,20399.76
ENTRAMMES-2,47.99811662,-0.7223985096,2200,9504,France,Pays de la Loire,FRG0,FR,1584
ERNEE,48.29049387,-0.9380090907,10000,43200,France,Pays de la Loire,FRG0,FR,7200
EVRON-2,48.14677486,-0.4194316243,16500,71280,France,Pays de la Loire,FRG0,FR,11880
GENEST-SAINT-ISLE,48.09542395,-0.8794818163,2500,10800,France,Pays de la Loire,FRG0,FR,1800
GORRON,48.40326307,-0.8080609112,2900,12528,France,Pays de la Loire,FRG0,FR,2088
LASSAY-LES-CHATEAUX,48.44043964,-0.5043971275,20000,86400,France,Pays de la Loire,FRG0,FR,14400
MAYENNE,48.29582836,-0.6194482009,25000,108000,France,Pays de la Loire,FRG0,FR,18000
MESLAY-DU-MAINE 2,47.94720224,-0.5353036429,3500,15120,France,Pays de la Loire,FRG0,FR,2520
MONTSURS-2,48.13733769,-0.5623340685,5000,21600,France,Pays de la Loire,FRG0,FR,3600
PORT-BRILLET,48.10706828,-0.968879421,3000,12960,France,Pays de la Loire,FRG0,FR,2160
PRE-EN-PAIL 2,48.46489334,-0.2001616682,2700,11664,France,Basse-Normandie,FRD1,FR,1944
RENAZE,47.79716562,-1.046958644,3000,12960,France,Pays de la Loire,FRG0,FR,2160
SAINT-PIERRE-LA-COUR,48.10944808,-1.027513582,2500,10800,France,Pays de la Loire,FRG0,FR,1800
VILLAINES-LA-JUHEL,48.3371999,-0.2689857196,5400,23328,France,Pays de la Loire,FRG0,FR,3888
BESSAY-SUR-ALLIER,46.44109636,3.358696934,3150,13608,France,Auvergne,FRK1,FR,2268
BOURBON - L'ARCHAMBAULT,46.59043977,3.065436697,4235,18295.2,France,Auvergne,FRK1,FR,3049.2
COMMENTRY - LA BRANDE,46.30651602,2.739117094,7750,33480,France,Auvergne,FRK1,FR,5580
DOMPIERRE-SUR-BESBRE,46.52382581,3.691355007,4200,18144,France,Auvergne,FRK1,FR,3024
GANNAT,46.10541964,3.20836408,9950,42984,France,Auvergne,FRK1,FR,7164
LAPALISSE - LES LUBILLETS,46.26201777,3.618874737,8500,36720,France,Auvergne,FRK1,FR,6120
MONTLUCON,46.36926701,2.601031779,131667,568801.44,France,Auvergne,FRK1,FR,94800.24
MOULINS,46.58001492,3.314075972,50000,216000,France,Auvergne,FRK1,FR,36000
NERIS-LES-BAINS - BOURG,46.29168778,2.652453374,4150,17928,France,Auvergne,FRK1,FR,2988
SAINT-GERMAIN-DES-FOSSES,46.2122185,3.424818402,6174,26671.68,France,Auvergne,FRK1,FR,4445.28
SAINT-POURCAIN-SUR-SIOULE,46.31230346,3.298634704,9900,42768,France,Auvergne,FRK1,FR,7128
SAINT-YORRE,46.07564237,3.461040043,8217,35497.44,France,Auvergne,FRK1,FR,5916.24
VALLON-EN-SULLY - BORDURE CHER,46.53851664,2.613480866,2600,11232,France,Auvergne,FRK1,FR,1872
VARENNES-SUR-ALLIER,46.3186233,3.383406018,5800,25056,France,Auvergne,FRK1,FR,4176
VICHY,46.16408668,3.412665172,108333,467998.56,France,Auvergne,FRK1,FR,77999.76
LAVEISSIERE LE LIORAN,45.09292679,2.757717654,7000,30240,France,Auvergne,FRK1,FR,5040
MASSIAC BOURG,45.26653231,3.193702428,2167,9361.44,France,Auvergne,FRK1,FR,1560.24
MURAT BOURG,45.10535606,2.874674441,2083,8998.56,France,Auvergne,FRK1,FR,1499.76
NEUSSARGUES MOISSAC BOURG,45.12825971,2.985270731,4200,18144,France,Auvergne,FRK1,FR,3024
