WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
IMPIANTO_ISNELLO_C_DA_S_GIUSEPPE,37.94863,14.01197,4300,18576,Italy,Sicilia,ITG1,Italy,3096
IMPIANTO_C_DA_EUFEMIA,38.00556,13.93643,8000,34560,Italy,Sicilia,ITG1,Italy,5760
IMPIANTO_C_DA_PASSO_PALERMO,37.75278,13.60147,8000,34560,Italy,Sicilia,ITG1,Italy,5760
IMPIANTO_C_DA_SOTTOCASTELLO,37.95913,13.41326,8700,37584,Italy,Sicilia,ITG1,Italy,6264
IMPIANTO_C_DA_S_ANTONIO_CANNETAZZO,38.03058,13.45411,20000,86400,Italy,Sicilia,ITG1,Italy,14400
IMPIANTO_C_DA_SANTA_LIBERATA,38.08017,13.29566,39200,169344,Italy,Sicilia,ITG1,Italy,28224
IMPIANTO_C_DA_RANNA,38.08248,13.16485,7000,30240,Italy,Sicilia,ITG1,Italy,5040
IMPIANTO_C_DA_TRE_VALLONI_FIORERA,37.85252,13.75836,6700,28944,Italy,Sicilia,ITG1,Italy,4824
IMPIANTO_C_DA_ZADRAFFI,37.68796,13.3789,4000,17280,Italy,Sicilia,ITG1,Italy,2880
IMPIANTO_VIA_MULINI,38.06623,13.11303,32000,138240,Italy,Sicilia,ITG1,Italy,23040
IMPIANTO_C_DA_SACCU',37.78768,14.09037,4000,17280,Italy,Sicilia,ITG1,Italy,2880
IMPIANTO_C_DA_VURGI,37.78478,14.08053,8800,38016,Italy,Sicilia,ITG1,Italy,6336
C_DA_CAVALLARO,37.9887,13.29222,15100,65232,Italy,Sicilia,ITG1,Italy,10872
IMPIANTO_C_DA_IUNCI_SAN_CALOGERO,37.81391,13.99316,8000,34560,Italy,Sicilia,ITG1,Italy,5760
IMPIANTO_C_DA_ARICELLI,37.99502,14.15035,2500,10800,Italy,Sicilia,ITG1,Italy,1800
IMPIANTO_C_DA_RAIS_GERBA,38.0221,14.15563,9250,39960,Italy,Sicilia,ITG1,Italy,6660
IMPIANTO_C_DA_FONTANA_GRANDE,37.71633,13.42934,7050,30456,Italy,Sicilia,ITG1,Italy,5076
IMPIANTO_S_FILIPPO,37.7934,13.64657,8600,37152,Italy,Sicilia,ITG1,Italy,6192
IMPIANTO_C_DA_COZZO_DI_GIOIA,37.91358,13.7685,4500,19440,Italy,Sicilia,ITG1,Italy,3240
IMPIANTO_C_DA_BARRATINA,37.98233,13.70606,30000,129600,Italy,Sicilia,ITG1,Italy,21600
IMPIIANTO_C_DA_MOLARA_GINESTRE-S_ROSALIA,37.99626,13.65812,5000,21600,Italy,Sicilia,ITG1,Italy,3600
IMPIANTO_S_NICOLA_L'ARENA-SCALO_MARITTIMO,38.01376,13.61408,5000,21600,Italy,Sicilia,ITG1,Italy,3600
IMPIANTO_C_DA_GIARDINI_PIANI,38.00592,13.63601,8000,34560,Italy,Sicilia,ITG1,Italy,5760
IMPIANTO_C_DA_PIANO_TRAPPETO,38.07113,13.04177,2700,11664,Italy,Sicilia,ITG1,Italy,1944
IMPIANTO_C_DA_ACQUA_DELLA_SIGNORA,37.74214,13.82305,5530,23889.6,Italy,Sicilia,ITG1,Italy,3981.6
IMPIANTO_C_DA_PILI,37.9187,13.5726,2700,11664,Italy,Sicilia,ITG1,Italy,1944
IMPIANTO_C_DA_PIANO_COLOSI,37.91146,13.48189,4200,18144,Italy,Sicilia,ITG1,Italy,3024
IMPIANTO_ACQUA_DEI_CORSARI,38.09128,13.43896,440000,1900800,Italy,Sicilia,ITG1,Italy,316800
IMPIANTO_AREA_PORTO_INDUSTRIALE,38.18491,13.31466,500000,2160000,Italy,Sicilia,ITG1,Italy,360000
IMPIANTO_C_DA_CANALE,37.03017,14.49142,7000,30240,Italy,Sicilia,ITG1,Italy,5040
IMPIANTO_C_DA_MORANA,37.04869,14.68335,7000,30240,Italy,Sicilia,ITG1,Italy,5040
IMPIANTO_CONTRADA_BALATELLE,36.94272,14.58658,32000,138240,Italy,Sicilia,ITG1,Italy,23040
IMPIANTO-FRAZIONE_PEDALINO,37.01833,14.57707,3000,12960,Italy,Sicilia,ITG1,Italy,2160
CONTRADA_COZZO_RIPA,37.03955,14.79311,5200,22464,Italy,Sicilia,ITG1,Italy,3744
CONTRADA_NACA,36.77126,14.91219,17780,76809.6,Italy,Sicilia,ITG1,Italy,12801.6
IMPIANTO_S_MARIA_DI_FOCALLO_RIO_FAVARA,36.72844,14.91309,8489,36672.48,Italy,Sicilia,ITG1,Italy,6112.08
IMPIANTO_C_DA_FIUMARA,36.8458,14.74949,50000,216000,Italy,Sicilia,ITG1,Italy,36000
IMPIANTO_C_DA_TRE_PIZZI_CAMPANELLE,36.9176,14.85165,3600,15552,Italy,Sicilia,ITG1,Italy,2592
IMPIANTO_C_DA_MOLINO_NUOVO,37.08483,14.75736,4000,17280,Italy,Sicilia,ITG1,Italy,2880
IMPIANTO_C_DA_LUSIA_COMUNALE,36.9064,14.74402,40000,172800,Italy,Sicilia,ITG1,Italy,28800
IMPIANTO_C_DA_PALAZZO_MARINA_DI_RAGUSA,36.79641,14.59379,25000,108000,Italy,Sicilia,ITG1,Italy,18000
IMPIANTO_C_DA_PESCAZZE,36.7977,14.52149,40829,176381.28,Italy,Sicilia,ITG1,Italy,29396.88
IMPIANTO_C_DA_LODDERI_CENTRO_URBANO,36.78936,14.69539,19741,85281.12,Italy,Sicilia,ITG1,Italy,14213.52
IMPIANTO_C_DA_CANNARELLA,36.76739,14.61648,30000,129600,Italy,Sicilia,ITG1,Italy,21600
CONTRADA_MENDOLILLI,36.92891,14.53193,55000,237600,Italy,Sicilia,ITG1,Italy,39600
FRAZIONE_SCOGLITTI,36.89278,14.42694,15000,64800,Italy,Sicilia,ITG1,Italy,10800
IMPIANTO_C_DA_LUSIA_CONSORZIO_A_S_I,36.92298,14.72259,59400,256608,Italy,Sicilia,ITG1,Italy,42768
IMPIANTO_CONSORTILE_CONTRADA_MAGANUCO_NEL_TERRITORIO_DI_MODICA_POZZALLO-ASI_MODICA-MARINA_DI_MODICA,36.72125,14.82168,38000,164160,Italy,Sicilia,ITG1,Italy,27360
IMPIANTO_DI_DEPURAZIONE_DI_AVOLA,36.89658,15.1427,40000,172800,Italy,Sicilia,ITG1,Italy,28800
IMPIANTO_C_DA_ORTO_PRINCIPE,37.12777,14.84537,3700,15984,Italy,Sicilia,ITG1,Italy,2664
IMPIANTO_C_DA_SCALA_BAGNI,37.03525,15.07101,11750,50760,Italy,Sicilia,ITG1,Italy,8460
IMPIANTO_C_DA_SALTO,37.1149,14.94712,4000,17280,Italy,Sicilia,ITG1,Italy,2880
"IMPIANTO_CONSORTILE_C_DA_RICEPUTO,_C_DA_PONTEROTTO_LENTINI",37.30509,14.98806,55000,237600,Italy,Sicilia,ITG1,Italy,39600
IMPIANTO_C_DA_FONDACAZZO_FRAZ_VILLASMUNDO,37.21836,15.10296,3015,13024.8,Italy,Sicilia,ITG1,Italy,2170.8
IMPIANTO_C_DA_PASSO_ABATE,36.87814,15.08485,10000,43200,Italy,Sicilia,ITG1,Italy,7200
IMPIANTO_FRAZ_CALABERNARDO,36.87426,15.13175,33000,142560,Italy,Sicilia,ITG1,Italy,23760
IMPIANTO_C_DA_FONTANASECCA,37.06237,14.91445,10000,43200,Italy,Sicilia,ITG1,Italy,7200
IMPIANTO_C_DA_TAGLIATI,36.8164,14.96254,27000,116640,Italy,Sicilia,ITG1,Italy,19440
IMPIANTO_C_DA_COSTA_FIUME-IMPRIMO,37.15104,15.03435,12000,51840,Italy,Sicilia,ITG1,Italy,8640
IMPIANTO_CONSORTILE_C_DA_CANALICCHIO,37.0763,15.2565,180000,777600,Italy,Sicilia,ITG1,Italy,129600
IMPIANTO_C_DA_MAGNISI_CASALE_VECCHIE_SALINE_DEPURATORE_IAS_PRIOLO,37.14974,15.208,750000,3240000,Italy,Sicilia,ITG1,Italy,540000
C_DA_VALLENUCCIO,37.99226,12.96758,55000,237600,Italy,Sicilia,ITG1,Italy,39600
C_DA_BADIA,38.03799,12.71506,1800,7776,Italy,Sicilia,ITG1,Italy,1296
C_DA_BATTAGLIA_EST,38.02375,12.73175,500,2160,Italy,Sicilia,ITG1,Italy,360
C_DA_BATTAGLIA_OVEST,38.01558,12.72053,500,2160,Italy,Sicilia,ITG1,Italy,360
CARABONA,37.91495,12.85042,5760,24883.2,Italy,Sicilia,ITG1,Italy,4147.2
VIA_ERRANTE_VECCHIA,37.65588,12.80522,30000,129600,Italy,Sicilia,ITG1,Italy,21600
FRAZ_MARINELLA_DI_SELINUNTE,37.58184,12.84434,12000,51840,Italy,Sicilia,ITG1,Italy,8640
C_DA_ASSIENI,38.0567,12.68219,2700,11664,Italy,Sicilia,ITG1,Italy,1944
C_DA_SANGUIGNO,38.07668,12.64883,7130,30801.6,Italy,Sicilia,ITG1,Italy,5133.6
C_DA_FOGGIA,37.82124,12.87452,4800,20736,Italy,Sicilia,ITG1,Italy,3456
CARTUBOLEO,37.67523,12.58757,3000,12960,Italy,Sicilia,ITG1,Italy,2160
C_DA_BOCCA_ARENA,37.66304,12.58684,69000,298080,Italy,Sicilia,ITG1,Italy,49680
CAMARRO,37.72437,12.87629,8500,36720,Italy,Sicilia,ITG1,Italy,6120
VILLA_RUGGERO,37.69602,12.90527,9200,39744,Italy,Sicilia,ITG1,Italy,6624
C_DA_PIANTO_DELLE_DONNE,37.82491,12.75987,8500,36720,Italy,Sicilia,ITG1,Italy,6120
C_DA_CARBINARUSA,37.81333,12.81404,1500,6480,Italy,Sicilia,ITG1,Italy,1080
C_DA_GORGAZZO,37.82232,12.81533,1500,6480,Italy,Sicilia,ITG1,Italy,1080
C_DA_FAVARELLA,37.81636,12.77288,7000,30240,Italy,Sicilia,ITG1,Italy,5040
C_DA_SCALDATO,37.76273,12.98638,7000,30240,Italy,Sicilia,ITG1,Italy,5040
C_DA_CRETA_FORNAZZO,37.98831,12.53565,115850,500472,Italy,Sicilia,ITG1,Italy,83412
C_DA_MISERICORDIA,38.04965,12.62334,7000,30240,Italy,Sicilia,ITG1,Italy,5040
FRAZ_CROCCI,38.01499,12.62243,5000,21600,Italy,Sicilia,ITG1,Italy,3600
C_DA_ROSALIA,37.86776,12.81901,3000,12960,Italy,Sicilia,ITG1,Italy,2160
C_DA_CAMPANA,37.5985,12.70275,15000,64800,Italy,Sicilia,ITG1,Italy,10800
C_DA_SAN_SILVESTRO,37.78127,12.49007,75000,324000,Italy,Sicilia,ITG1,Italy,54000
Alta Val Venosta,46.727447,10.53490125,30000,129600,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,21600
Prader Sand,46.607089,10.56538373,11000,47520,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,7920
Solda,46.518727,10.59555384,7500,32400,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,5400
Media Val Venosta,46.612188,10.81866474,40300,174096,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,29016
Senales,46.737717,10.84603833,4800,20736,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,3456
Passiria,46.8146516,11.24570742,16500,71280,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,11880
Merano,46.67301,11.14762926,364000,1572480,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,262080
Ultimo,46.533391,10.96164473,5000,21600,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,3600
Lana,46.60526,11.15624436,26000,112320,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,18720
Meltina,46.574994,11.25105191,3000,12960,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,2160
Bolzano,46.504155,11.31418783,450000,1944000,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,324000
Wipptal,46.908122,11.42376273,45000,194400,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,32400
Wasserfeld,46.830205,12.14900031,58000,250560,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,41760
Sompunt,46.573713,11.89282898,60000,259200,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,43200
Tobl,46.830205,11.94137527,200000,864000,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,144000
Bassa Pusteria,46.814552,11.74115637,40000,172800,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,28800
Luson,46.744309,11.7650583,2400,10368,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,1728
Bressanone,46.739863,11.64872724,65000,280800,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,46800
Bassa Valle Isarco,46.630789,11.54917643,45000,194400,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,32400
Pontives,46.561995,11.71751805,75000,324000,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,54000
Siffiano,46.539318,11.46028312,6000,25920,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,4320
Auna di Sotto,46.52842,11.44030944,4000,17280,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,2880
Soprabolzano,46.530492,11.40645821,3000,12960,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,2160
Sarentino,46.704008,11.37372525,8750,37800,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,6300
Bronzolo,46.420603,11.35106984,342000,1477440,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,246240
Salorno,46.2429,11.22405814,6000,25920,Italy,Provincia Autonoma di Trento,ITH2,Italy,4320
Termeno,46.35451,11.29508249,138000,596160,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,99360
Magrè,46.291188,11.22249414,9000,38880,Italy,Provincia Autonoma di Trento,ITH2,Italy,6480
San Candido-Sesto,46.70664,12.35280289,36000,155520,Italy,Provincia Autonoma di Bolzano/Bozen,ITH1,Italy,25920
DP01200301_Angera,45.76833411,8.58965641,20000,86400,Italy,Piemonte,ITC1,Italy,14400
DP01200401_Arcisate,45.86476533,8.872504198,22000,95040,Italy,Lombardia,ITC4,Italy,15840
DP01201302_Besozzo,45.83842734,8.67558593,21000,90720,Italy,Lombardia,ITC4,Italy,15120
DP01202802_Cadrezzate_Barza,45.79643879,8.626746674,2500,10800,Italy,Lombardia,ITC4,Italy,1800
DP01202901_Cairate,45.68630929,8.879585026,45000,194400,Italy,Lombardia,ITC4,Italy,32400
DP01203001_Cantello,45.81627394,8.903004042,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01203401_Caronno_Pertusella,45.58297126,9.041406523,220000,950400,Italy,Lombardia,ITC4,Italy,158400
DP01203601_Casale_Litta,45.75132439,8.732877841,2500,10800,Italy,Lombardia,ITC4,Italy,1800
DP01203702_Casalzuigno,45.89751081,8.707276464,13100,56592,Italy,Lombardia,ITC4,Italy,9432
DP01206401_Daverio,45.76639076,8.761008927,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01206901_Ferrera_Di_Varese,45.93649164,8.779529213,16000,69120,Italy,Lombardia,ITC4,Italy,11520
DP01207201_Gavirate_Varese_Lago,45.83924443,8.701296763,110000,475200,Italy,Lombardia,ITC4,Italy,79200
DP01207701_Golasecca_Bizzorra,45.69004543,8.669917656,1000,4320,Italy,Lombardia,ITC4,Italy,720
DP01207702_Golasecca_Persualdo,45.70442188,8.655458451,3500,15120,Italy,Lombardia,ITC4,Italy,2520
DP01208001_Gornate_Olona,45.72419988,8.869120777,82500,356400,Italy,Lombardia,ITC4,Italy,59400
DP01208402_Ispra_C_Na_Antonietta,45.8232899,8.625943484,3000,12960,Italy,Lombardia,ITC4,Italy,2160
DP01208403_Ispra_Ccr,45.81392274,8.623920833,3500,15120,Italy,Lombardia,ITC4,Italy,2520
DP01208702_Laveno_Mombello,45.90202426,8.63377076,30000,129600,Italy,Lombardia,ITC4,Italy,21600
DP01209001_Lonate_Pozzolo,45.57642159,8.761275555,397224,1716007.68,Italy,Lombardia,ITC4,Italy,286001.28
DP01209201_Luino_Voldomino,45.98925928,8.744420395,25000,108000,Italy,Lombardia,ITC4,Italy,18000
DP01209403_Maccagno,46.04385842,8.745689821,7000,30240,Italy,Lombardia,ITC4,Italy,5040
DP01210401_Monvalle,45.84923405,8.624636853,12500,54000,Italy,Lombardia,ITC4,Italy,9000
DP01210601_Mornago,45.724267,8.728431578,7000,30240,Italy,Lombardia,ITC4,Italy,5040
DP01210801_Olgiate_Olona,45.62529889,8.89505739,137000,591840,Italy,Lombardia,ITC4,Italy,98640
DP01210901_Origgio,45.5805307,9.002579335,75000,324000,Italy,Lombardia,ITC4,Italy,54000
DP01211401_Porto_Val_Travaglia_Cave_Del_Trigo,45.97164078,8.701492465,12000,51840,Italy,Lombardia,ITC4,Italy,8640
DP01212001_Sesto_Calende,45.71414643,8.659741632,12000,51840,Italy,Lombardia,ITC4,Italy,8640
DP01212301_Somma_Lombardo_Ca_Bagaggio,45.6742165,8.690412051,20000,86400,Italy,Lombardia,ITC4,Italy,14400
DP01212801_Travedona_Monate,45.80848963,8.691100159,4500,19440,Italy,Lombardia,ITC4,Italy,3240
DP01213301_Varese_Olona,45.81150206,8.858453927,120000,518400,Italy,Lombardia,ITC4,Italy,86400
DP01213802_Vergiate_S_Eurosia,45.71733196,8.708343401,10000,43200,Italy,Lombardia,ITC4,Italy,7200
DP01301901_Bellagio,45.97769184,9.254608946,9000,38880,Italy,Lombardia,ITC4,Italy,6480
DP01303401_Bulgarograsso,45.74233781,9.015174185,96520,416966.4,Italy,Lombardia,ITC4,Italy,69494.4
DP01303801_Cagno,45.8115561,8.924763632,8000,34560,Italy,Lombardia,ITC4,Italy,5760
DP01304601_Carimate,45.68943821,9.122177981,98000,423360,Italy,Lombardia,ITC4,Italy,70560
DP01304701_Carlazzo,46.04182987,9.159019518,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01307401_Colonno,45.95326182,9.143616367,30000,129600,Italy,Lombardia,ITC4,Italy,21600
DP01307501_Como,45.80612546,9.078267261,196000,846720,Italy,Lombardia,ITC4,Italy,141120
DP01308301_Cremia,46.07817022,9.277301701,8000,34560,Italy,Lombardia,ITC4,Italy,5760
DP01310201_Fino_Mornasco_Alto_Seveso,45.75053951,9.061525526,140000,604800,Italy,Lombardia,ITC4,Italy,100800
DP01310202_Fino_Mornasco_Livescia,45.73892087,9.038567822,43300,187056,Italy,Lombardia,ITC4,Italy,31176
DP01311201_Gravedona,46.1402614,9.302148867,26000,112320,Italy,Lombardia,ITC4,Italy,18720
DP01312201_Lanzo_D_Intelvi,45.98476318,9.046659311,10000,43200,Italy,Lombardia,ITC4,Italy,7200
DP01312601_Lezzeno,45.94603426,9.192586432,2000,8640,Italy,Lombardia,ITC4,Italy,1440
DP01312801_Limido_Comasco,45.68434336,8.969736702,28800,124416,Italy,Lombardia,ITC4,Italy,20736
DP01314301_Mariano_Comense,45.68703343,9.165772013,60000,259200,Italy,Lombardia,ITC4,Italy,43200
DP01314501_Menaggio,46.03989461,9.245176144,20000,86400,Italy,Lombardia,ITC4,Italy,14400
DP01314701_Merone,45.76809819,9.243088509,125000,540000,Italy,Lombardia,ITC4,Italy,90000
DP01318901_Porlezza,46.03323028,9.134675336,9750,42120,Italy,Lombardia,ITC4,Italy,7020
DP01319901_Ronago,45.82712414,8.99284878,22500,97200,Italy,Lombardia,ITC4,Italy,16200
DP01400401_Aprica,46.14889142,10.12753611,9000,38880,Italy,Lombardia,ITC4,Italy,6480
DP01400501_Ardenno,46.1593226,9.649497124,24000,103680,Italy,Lombardia,ITC4,Italy,17280
DP01402001_Chiuro,46.16322493,9.988939175,10000,43200,Italy,Lombardia,ITC4,Italy,7200
DP01402601_Delebio,46.14110602,9.449830365,3960,17107.2,Italy,Lombardia,ITC4,Italy,2851.2
DP01402702_Dubino_Nuova_Olonio,46.16923581,9.425123827,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01403201_Gordona_Area_Ind_Le,46.26998167,9.38436274,25000,108000,Italy,Lombardia,ITC4,Italy,18000
DP01403801_Lovero,46.23210341,10.21872232,21500,92880,Italy,Lombardia,ITC4,Italy,15480
DP01404301_Mese,46.29985259,9.37884614,16500,71280,Italy,Lombardia,ITC4,Italy,11880
DP01404501_Morbegno,46.14408157,9.558474802,18000,77760,Italy,Lombardia,ITC4,Italy,12960
DP01404801_Piantedo,46.14482285,9.426463381,2500,10800,Italy,Lombardia,ITC4,Italy,1800
DP01405601_Rogolo,46.14589188,9.481204428,30000,129600,Italy,Lombardia,ITC4,Italy,21600
DP01405702_Samolaco,46.22594832,9.4216593,8500,36720,Italy,Lombardia,ITC4,Italy,6120
DP01406101_Sondrio,46.16217663,9.854384288,49500,213840,Italy,Lombardia,ITC4,Italy,35640
DP01406504_Teglio,46.15969925,10.01130841,30000,129600,Italy,Lombardia,ITC4,Italy,21600
DP01406701_Torre_S_Maria,46.21318093,9.866103935,20500,88560,Italy,Lombardia,ITC4,Italy,14760
DP01407201_Valdisotto,46.41517177,10.349611,40000,172800,Italy,Lombardia,ITC4,Italy,28800
DP01407401_Val_Masino,46.2064633,9.635275664,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01500201_Abbiategrasso,45.3898265,8.898267252,37000,159840,Italy,Lombardia,ITC4,Italy,26640
DP01501101_Assago,45.39915542,9.139310497,160000,691200,Italy,Lombardia,ITC4,Italy,115200
DP01501201_Bareggio,45.46848818,8.999478646,64800,279936,Italy,Lombardia,ITC4,Italy,46656
DP01501501_Basiglio,45.35347526,9.161161738,16300,70416,Italy,Lombardia,ITC4,Italy,11736
DP01502201_Besate,45.30756844,8.966054656,3700,15984,Italy,Lombardia,ITC4,Italy,2664
DP01502401_Binasco,45.32334166,9.091608092,29700,128304,Italy,Lombardia,ITC4,Italy,21384
DP01503201_Bresso_Seveso_Sud,45.52535371,9.196273826,240000,1036800,Italy,Lombardia,ITC4,Italy,172800
DP01504201_Calvignasco,45.32521622,9.027039788,15900,68688,Italy,Lombardia,ITC4,Italy,11448
DP01504601_Canegrate_Olona_Nord,45.57315999,8.943362091,151800,655776,Italy,Lombardia,ITC4,Italy,109296
DP01505902_Cassano_D_Adda,45.51019681,9.500916718,128800,556416,Italy,Lombardia,ITC4,Italy,92736
DP01507801_Cisliano,45.44463784,9.00117706,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01510101_Dresano,45.37728929,9.349548211,7700,33264,Italy,Lombardia,ITC4,Italy,5544
DP01510301_Gaggiano,45.3983826,9.037051225,9270,40046.4,Italy,Lombardia,ITC4,Italy,6674.4
DP01510304_Gaggiano_Vigano,45.37414975,9.036618443,2250,9720,Italy,Lombardia,ITC4,Italy,1620
DP01511501_Lacchiarella,45.31744189,9.157821888,25500,110160,Italy,Lombardia,ITC4,Italy,18360
DP01511601_Origgio_Est_Lainate,45.58582881,9.027653788,31660,136771.2,Italy,Lombardia,ITC4,Italy,22795.2
DP01512501_Locate_Di_Triulzi,45.34619135,9.220038144,79300,342576,Italy,Lombardia,ITC4,Italy,57096
DP01514001_Melegnano,45.35030419,9.337246071,30000,129600,Italy,Lombardia,ITC4,Italy,21600
DP01514601_Milano_Nosedo,45.42641368,9.221709439,1250000,5400000,Italy,Lombardia,ITC4,Italy,900000
DP01514602_Milano_S_Rocco,45.39324909,9.183699663,1050000,4536000,Italy,Lombardia,ITC4,Italy,756000
DP01514901_Monza_S_Rocco,45.55984458,9.272055516,600000,2592000,Italy,Lombardia,ITC4,Italy,432000
DP01515101_Motta_Visconti,45.28088637,8.988810797,8000,34560,Italy,Lombardia,ITC4,Italy,5760
DP01515401_Parabiago_Cerro_Maggiore,45.56120012,8.964335203,32600,140832,Italy,Lombardia,ITC4,Italy,23472
DP01516501_Ozzero,45.35882889,8.913997041,2750,11880,Italy,Lombardia,ITC4,Italy,1980
DP01517001_Pero_Olona_Sud,45.49877517,9.088246565,620600,2680992,Italy,Lombardia,ITC4,Italy,446832
DP01517101_Peschiera_Borromeo,45.42119913,9.294601084,436100,1883952,Italy,Lombardia,ITC4,Italy,313992
DP01518101_Rescaldina,45.61204666,8.967452353,17100,73872,Italy,Lombardia,ITC4,Italy,12312
DP01518401_Robecco_Sul_Naviglio,45.41531022,8.874508553,340000,1468800,Italy,Lombardia,ITC4,Italy,244800
DP01518901_Rozzano,45.38772667,9.165604661,122400,528768,Italy,Lombardia,ITC4,Italy,88128
DP01519101_S_Colombano_Al_Lambro,45.18495758,9.500811348,22500,97200,Italy,Lombardia,ITC4,Italy,16200
DP01519501_S_Giuliano_M_Se_Ovest,45.38197989,9.261998721,30000,129600,Italy,Lombardia,ITC4,Italy,21600
DP01519502_S_Giuliano_M_Se_Est,45.39427742,9.308085045,120500,520560,Italy,Lombardia,ITC4,Italy,86760
DP01520901_Sesto_S_Giovanni,45.52172067,9.258022987,138488,598268.16,Italy,Lombardia,ITC4,Italy,99711.36
DP01521001_Settala,45.4326836,9.394534886,56300,243216,Italy,Lombardia,ITC4,Italy,40536
DP01522001_Trezzano_Sul_Naviglio,45.41290975,9.086690961,52000,224640,Italy,Lombardia,ITC4,Italy,37440
DP01522401_Truccazzano,45.47567051,9.432147585,189200,817344,Italy,Lombardia,ITC4,Italy,136224
DP01522601_Turbigo,45.51994616,8.727539016,46600,201312,Italy,Piemonte,ITC1,Italy,33552
DP01523601_Vernate,45.30271817,9.051411037,3950,17064,Italy,Lombardia,ITC4,Italy,2844
DP01524101_Vimercate,45.58960857,9.374103609,104000,449280,Italy,Lombardia,ITC4,Italy,74880
DP01524601_Zelo_Surrigone,45.3814915,8.985980891,8400,36288,Italy,Lombardia,ITC4,Italy,6048
DP01601001_Antegnate,45.47815855,9.790788699,5000,21600,Italy,Lombardia,ITC4,Italy,3600
DP01601801_Bagnatica,45.64829794,9.779563882,120000,518400,Italy,Lombardia,ITC4,Italy,86400
DP01602401_Bergamo,45.67220224,9.637718573,90000,388800,Italy,Lombardia,ITC4,Italy,64800
DP01602801_Bolgare,45.62687072,9.813891046,8500,36720,Italy,Lombardia,ITC4,Italy,6120
DP01602902_Boltiere,45.59538361,9.561855865,26000,112320,Italy,Lombardia,ITC4,Italy,18720
DP01603402_Bottanuco-via_delle_Viti,45.63900713,9.498494861,128,552.96,Italy,Lombardia,ITC4,Italy,92.16
DP01603701_Brembate,45.59698633,9.543139827,185000,799200,Italy,Lombardia,ITC4,Italy,133200
DP01604301_Calcinate,45.6123145,9.797597594,12000,51840,Italy,Lombardia,ITC4,Italy,8640
DP01604401_Calcio,45.50519492,9.858475017,10000,43200,Italy,Lombardia,ITC4,Italy,7200
DP01606001_Casnigo,45.80523147,9.869404854,75000,324000,Italy,Lombardia,ITC4,Italy,54000
DP01607101_Cerete,45.85340998,9.994222276,2500,10800,Italy,Lombardia,ITC4,Italy,1800
DP01607301_Chiuduno,45.64042852,9.8565858,6000,25920,Italy,Lombardia,ITC4,Italy,4320
DP01607402_Cisano_Bergamasco_Torchio,45.73423794,9.459024586,9114,39372.48,Italy,Lombardia,ITC4,Italy,6562.08
DP01607601_Cividate_Al_Piano,45.55009386,9.83508622,8000,34560,Italy,Lombardia,ITC4,Italy,5760
DP01607701_Clusone,45.87452935,9.917338602,20000,86400,Italy,Lombardia,ITC4,Italy,14400
DP01607805_Colere,45.97244461,10.10724588,9800,42336,Italy,Lombardia,ITC4,Italy,7056
DP01607901_Cologno_Al_Serio,45.55662969,9.701099078,107000,462240,Italy,Lombardia,ITC4,Italy,77040
DP01608301_Cortenuova,45.5343194,9.783712096,1700,7344,Italy,Lombardia,ITC4,Italy,1224
DP01608601_Costa_Volpino,45.81604479,10.09972259,65000,280800,Italy,Lombardia,ITC4,Italy,46800
